Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes
RRNA_METABOLIC_PROCESS	0.5185373739858422	3.036837208378118	0.06054054054054054	0.154666262650812	16	15	NOP14;FBL;NHP2;EXOSC3;RPS14;EXOSC7;GEMIN4;RRP9;POP4;NOP56;EXOSC2;DKC1;DIS3;NOLC1;ERN2	NOP14;FBL;NHP2;EXOSC3;RPS14
PROGRAMMED_CELL_DEATH	0.293594189619054	3.0313525550380214	0.005555555555555556	0.1547839556606395	432	426	GLO1;MAP3K5;AIFM1;ANXA5;ASNS;BCL2A1;IP6K2;NAE1;CXCR4;BECN1;CASP4;TXNDC5;DAP;CHEK2;HBXIP;RTN4;CADM1;SIAH1;GHRL;YWHAZ;ARHGDIA;DDAH2;GPX1;YARS;NFKBIA;TAX1BP1;VCP;MTCH1;HSPD1;TRIAP1;TXNL1;TNFRSF25;SON;AKT1;CD74;PCBP4;CD14;BCL6;HTT;ING4;PYCARD;CIDEB;DDX41;DHCR24;PPP2CA;BCL2L1;BNIP3;NAIP;BCL2L10;CDK5;MDM4;GSK3B;RTKN;STAT1;CBX4;ACIN1;NOL3;PPP1R13B;BARD1;IFI6;PAWR;SST;IFI16;NME5;PDCD6;HMGB1;CIB1;TIAL1;IER3;TNFRSF18;BNIP2;TNFRSF10D;IL12A;DFFA;DAD1;DIABLO;BCL2;CTSB;NUP62;TBX3;DEDD;TPT1;CD28;PDCD2;BBC3;ANGPTL4;CASP8;DAPK3;DEDD2;GULP1;BAD;TIA1;TDGF1;NOTCH2;PHLDA2;SFRP5;TRAF7;BTK;BAK1;STK3;BCLAF1;BRAF;PAX3;PRUNE2;IL1B;INHBA;MYO18A;PTH;MOAP1;CASP9;FASLG;BCAR1;PDCD7;MCL1;RHOT1;RELA;SOCS2;RIPK1;PRKCZ;BRCA1;IL17A;TNFSF8;SFRP1;PDIA2;PTEN;CD2;AHR;ADORA2A;LCK;CASP10;CDKN2D;MAP1S;AIFM2;NDUFS1;NDUFS3;CDKN2A;VEGFA;MIF;CRYAA;FAIM3;CASP3;AKT1S1;COL4A3;BCL10;BIRC3;SOD1;PAX7;F2;TP53;ERCC2;TPD52L1;CFL1;CECR2;PPT1;UNC13B;SOCS3;CASP6;GPR65;SCG2;ALOX15B;NFKB1;UBE4B;CUL3;DAPK1;ABL1;GADD45B;APOE;LGALS12;TIAF1;TOP2A;NLRC4;NCR1;STK17B;BAG4;BNIP3L;CASP8AP2;E2F1;AVEN;PPP2R1A;DNAJB6;EIF5A;SNCA;TNFRSF9;TRADD;FXR1;BAG1;HSPA9;IL12B;DAP3;CUL2;ATG12;TBX5;DYRK2;VDAC1;GML;FOXO1;IFT57;BID;NCKAP1;ZNF443;DAXX;GAS2;TNFSF10;ERCC5;ERCC3;PDCD5;CUL5;PTPN6;STK17A;TNFSF9;MX1;NME3;TNFSF14;BTG1;SRGN;CRTAM;NME2;HSPA1B;TGFB1;API5;SRA1;RAF1;TP63;BCL2L11;MAEA;CYCS;ZAK;CRYAB;ADRA1A;LY86;FASTK;CIDEA;CUL4A;SPHK1;GRM4;PROK2;TP73;DCC;UTP11L;NLRP1;HSP90B1;CD70;TGFB2;NLRP2;IFNA2;FOXL2;FIS1;CUL1;PCSK9;APAF1;CALR;PTK2B;EP300;NLRP3;KRT18;CD27;PTPRC;PPP1R15A;HIP1;SMNDC1;CD3G;CSE1L;NUAK2;IL7;INHA;TRAIP;ACVR1C;IL2RA;PSEN1;SSTR3;AATF;CIAPIN1;IFNB1;TNFAIP8;GADD45A;ESPL1;CLCF1;CARD8;ACVR1B;TNFSF15;TRAF3;HDAC3;PSEN2;BNIP1;XIAP;IL2RB;NF1;MADD;EEF1E1;PRKCA;TNFSF18;FAS;IL3;STK4;TP53BP2;SPATA4;JMY;MAGEH1;GDNF;C16orf5;SERPINB9;HRK;PPARD;PRDX2;MAPK8;DNM1L;ALB;ADAMTSL4;HDAC1;SGPL1;CASP2;SCIN;MAPK1;ERN1;CD38;PML;IGFBP3;BOK;CDKN1B;OPA1;ACVR1;TNFSF12;MAP3K10;ALOX12;HSPB1;ERC1;DPF2;PHB;MRPS30;SFN;PROC;TNFRSF8;PDE1B;IL6;IL2;BNIPL;TLR2;CEBPG;LALBA;CDH13;DPF1;PEA15;MPO;CD40LG;ANXA1;PIM1;NUDT2;TNFRSF6B;CASP7;NME1;CDKN2C;BFAR;DFFB;BMF;LGALS1;PMAIP1;MALT1;RHOT2;RIPK3;GZMB;BAX;PLAGL1;DNAJB13;FOXO3;BRE;GCLC;IAPP;CFLAR;ADORA1;RHOB;RNF7;FADD;GSTP1;AMIGO2;AGTR2;SEMA4D;CGB;MAGED1;ZNF346;WRN;CLN3;RPS3A;CIDEC;AIFM3;PRKCE;SH3GLB1;DOCK1;LTA;SIVA1;IL24;SMAD3;CCL2;SAP30BP;ANXA4;IL1A;HTATIP2;PIK3R2;GRIK2;CRADD;GZMA;BIRC6;BIRC5;NDUFA13;KIAA1967;SERPINB2;HIPK3;DAPK2;CDK5R1;BCL3;DUSP22;RASA1;EI24;BIK;F2R;ERN2;CYFIP2;TNF;CDKN1A;NPM1;IKBKG;BCL2L2;IGF1R;IL4;TSPO;PLG;RUNX3	GLO1;MAP3K5;AIFM1;ANXA5;ASNS;BCL2A1;IP6K2;NAE1;CXCR4;BECN1;CASP4;TXNDC5;DAP;CHEK2;HBXIP;RTN4;CADM1;SIAH1;GHRL;YWHAZ;ARHGDIA;DDAH2;GPX1;YARS;NFKBIA;TAX1BP1;VCP;MTCH1;HSPD1;TRIAP1;TXNL1;TNFRSF25;SON;AKT1;CD74;PCBP4;CD14;BCL6;HTT;ING4;PYCARD;CIDEB;DDX41;DHCR24;PPP2CA;BCL2L1;BNIP3;NAIP;BCL2L10;CDK5;MDM4;GSK3B;RTKN;STAT1;CBX4;ACIN1;NOL3;PPP1R13B;BARD1;IFI6;PAWR;SST;IFI16;NME5;PDCD6;HMGB1;CIB1;TIAL1;IER3;TNFRSF18;BNIP2;TNFRSF10D;IL12A;DFFA;DAD1;DIABLO;BCL2;CTSB;NUP62;TBX3;DEDD;TPT1;CD28;PDCD2;BBC3;ANGPTL4;CASP8;DAPK3;DEDD2;GULP1;BAD;TIA1;TDGF1;NOTCH2;PHLDA2;SFRP5;TRAF7;BTK;BAK1;STK3;BCLAF1;BRAF;PAX3;PRUNE2;IL1B;INHBA;MYO18A;PTH;MOAP1;CASP9;FASLG;BCAR1;PDCD7
REACTOME_EGFR_DOWNREGULATION	0.48438766369614855	3.032650010567728	0.03938730853391685	0.1548969033504901	25	24	AP2S1;EPS15;GRB2;STAM2;CDC42;CLTC;EPS15L1;SH3KBP1;RPS27A;EGF;UBA52;AP2M1;EPN1;SPRY2;CLTA;AP2A1;CBL;HGS;STAM;SPRY1;EGFR;AP2A2;AP2B1;SH3GL2	AP2S1;EPS15;GRB2;STAM2;CDC42;CLTC;EPS15L1;SH3KBP1;RPS27A;EGF;UBA52;AP2M1
REACTOME_AXON_GUIDANCE	0.32947528618274863	3.0369405594037855	0.013933547695605574	0.1550204728941199	251	239	EZR;RAC1;LAMB1;PFN2;NUMB;SIAH1;AP2S1;ANK3;SOS2;KIAA1598;CD24;TREM2;MYH9;SIAH2;RHOG;RANBP9;GRB2;RPS6KA2;SRGAP1;RHOC;SPTBN5;SCN8A;RHOA;COL4A1;KRAS;NCK2;CDC42;TLN1;CDK5;MYH10;SLIT1;SEMA6A;PTK2;ABL2;CLASP1;ABLIM1;COL2A1;PSPN;COL6A3;PAK6;RRAS;RPS6KA3;CLTC;FYN;NRAS;ROCK2;HSP90AA1;ROBO1;COL9A2;HRAS;ENAH;LAMC1;NRP1;SOS1;CREB1;SRGAP2;PFN1;SCN4A;COL3A1;ANK1;CACNA1I;CSNK2A1;PLXND1;KIF4A;PAK1;DLG1;PLXNB1;UNC5C;CACNB4;CACNB2;RAC2;FARP2;COL6A1;ITGB1;AGRN;SEMA3E;DCX;CSNK2A2;CRMP1;SPTBN2;COL4A3;AP2M1;NRCAM;NCAN;SLIT2;FES;CFL1;GFRA2;TYROBP;ABL1;TRIO;ALCAM;WASL;ITGA9;LAMA1;ERBB2;NCAM1;UNC5A;FGFR1;DPYSL3;CLTA;COL4A4;TRPC5;ARHGEF11;ABLIM3;SCN5A;TRPC7;RAF1;SCN3B;NEO1;RPS6KA5;ITGA2B;DLG3;SRC;SCN2B;SCN1B;KCNQ2;AP2A1;GFRA1;COL1A2;NCK1;CACNB1;PITPNA;COL5A2;DCC;TRPC4;SRGAP3;CACNB3;SEMA3A;PRKCQ;MYH11;DNM1;ROBO3;COL5A1;CNTNAP1;PTPRC;RGMB;SEMA4A;TRPC6;CD72;ARHGEF12;PLCG1;SPTAN1;MYL6;CNTN1;SLIT3;CNTN6;COL4A5;NTN1;MAP2K2;ITGAV;CNTN2;GDNF;LOC642076;MAPK3;PRNP;RPS6KA6;PAK2;PLXNB3;SCN7A;MSN;MYH14;SEMA5A;PLXNA1;CACNA1H;GFRA4;CAP1;EGFR;AP2A2;MAPK1;MYL9;CAP2;AP2B1;PLXNC1;PLXNA2;COL6A2;RND1;DNM2;SPTB;LIMK2;ITGB3;PAK7;PAK4;PIP5K1C;UNC5D;RGMA;TRPC3;KIF4B;SPTBN1;ITGA5;ROBO2;ST8SIA4;RPS6KA1;CACNA1S;DPYSL5;SCN2A;MAP2K1;NTN4;SDCBP;HFE2;KCNQ3;COL9A3;RPS6KA4;HSP90AB1;ROCK1;MYO10;RHOB;COL9A1;ITGA1;NRTN;SEMA4D;RDX;GPC1;STIP1;L1CAM;LIMK1;SH3GL2;EVL;DOCK1;CSNK2B;ITGA2;PLXNA3;DPYSL2;DPYSL4;NRP2;SPTA1;CACNA1G;CDK5R1;ARTN;YWHAB;SPTBN4;UNC5B;SEMA7A;VASP;COL1A1;COL4A2;MET;ST8SIA2;SEMA6D	EZR;RAC1;LAMB1;PFN2;NUMB;SIAH1;AP2S1;ANK3;SOS2;KIAA1598;CD24;TREM2;MYH9;SIAH2;RHOG;RANBP9;GRB2;RPS6KA2;SRGAP1;RHOC;SPTBN5;SCN8A;RHOA;COL4A1;KRAS;NCK2;CDC42;TLN1;CDK5;MYH10;SLIT1;SEMA6A;PTK2;ABL2;CLASP1;ABLIM1;COL2A1;PSPN;COL6A3;PAK6;RRAS;RPS6KA3;CLTC;FYN;NRAS;ROCK2;HSP90AA1;ROBO1;COL9A2;HRAS;ENAH;LAMC1;NRP1;SOS1;CREB1;SRGAP2;PFN1;SCN4A;COL3A1;ANK1;CACNA1I;CSNK2A1;PLXND1;KIF4A;PAK1;DLG1;PLXNB1;UNC5C;CACNB4
DNA_DIRECTED_RNA_POLYMERASEII_HOLOENZYME	0.40900340833268467	3.0224929755042287	0.023036649214659685	0.15659293256918716	67	65	MED13;INTS6;HCLS1;EDF1;TAF11;INTS5;MED26;TAF4;INTS2;POLR2D;CPSF3L;TAF6;MED16;MED1;TAF12;SHFM1;INTS7;TAF9;MED14;INTS1;MED6;MED30;MED4;POLR2J;TAF7;INTS9;ERCC2;GTF2F1;INTS4;IKBKAP;ERCC5;ERCC3;POLR2L;MED22;TAF1;ZNF281;CDK8;MED21;ZNF148;THRAP3;TAF2;C19orf2;INTS12;TAF5;MED8;MYO6;TBP;TAF8;ELP4;POLR2A;TAF10;PPARGC1B;POLR2E;MED18;PPARGC1A;GTF2H1;INTS8;POLR2B;GTF2H4;INTS3;MED17;INTS10;MED12;MED11;ELP3	MED13;INTS6;HCLS1;EDF1;TAF11;INTS5;MED26;TAF4;INTS2;POLR2D;CPSF3L;TAF6;MED16;MED1;TAF12;SHFM1;INTS7;TAF9;MED14;INTS1;MED6;MED30;MED4
TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	0.42958533648678676	3.022949544422614	0.031512605042016806	0.15676130750185072	36	36	LTBP2;FOXH1;ENG;HIPK2;TGFBR3;IL17F;TGFBRAP1;CITED2;SMAD7;CDKN1C;KLF10;LEFTY2;ZFYVE9;LEFTY1;SMAD2;BMPR1A;CDKN2B;SNX6;GDF5;PEG10;GDF9;TGFB1;TGFBR1;CIDEA;GDF15;ACVRL1;ACVR1;FMOD;MAP3K7;EID2;FNTA;SMAD3;SMAD4;GDF10;HPGD;STUB1	LTBP2;FOXH1;ENG;HIPK2;TGFBR3;IL17F;TGFBRAP1;CITED2;SMAD7;CDKN1C;KLF10;LEFTY2;ZFYVE9;LEFTY1
REACTOME_TRANSCRIPTION	0.3301909687632927	3.016914837292874	0.011943539630836048	0.1567683381972605	210	191	CPSF1;GTF2A2;H2AFX;CBX3;HIST1H2BK;NCBP2;UBTF;H2AFZ;UPF3B;POU2F1;LSM10;SNRPB;HIST1H2BB;SNAPC4;TAF11;SUPT4H1;SSRP1;TCEB2;HIST1H3F;THOC4;GTF3C3;TAF4;POLR2D;CPSF2;TAF6;HIST1H2BJ;TAF1C;TCEB1P3;TAF12;HIST1H2BM;RNGTT;TAF9;CPSF3;SNRPG;HIST1H2AC;ELL;POLR3C;NUDT21;CCNH;CCNT1;HIST1H4E;POLR3K;POLRMT;RNPS1;HIST1H2BD;HIST2H2AA3;GTF2H2;MBD2;EHMT2;CSTF3;MTERF;U2AF1;HIST1H2AE;CTDP1;POLR2C;POLR2J;HIST1H4H;CDK7;HIST1H2BC;HIST1H2BI;POLR1A;HIST3H2BB;HIST2H4A;PTRF;PAPOLA;POLR1B;HIST1H3I;GTF3C2;ERCC2;HIST1H4C;GTF2F1;SNRPE;SLBP;MNAT1;RNMT;NFIB;WHSC2;POLR3GL;HIST1H3J;H3F3B;HIST1H4I;NCBP1;CDK9;HIST2H2BE;GTF2H2B;RRN3;TCEB3;RDBP;ERCC3;POLR2L;HIST1H2BA;GTF2A1;HIST1H3D;POLR2F;HIST1H2AJ;HIST1H4L;HIST1H3C;POLR1D;POLR3D;SUPT16H;ZNF473;POLR3E;POLR2G;HIST1H2BF;TAF1A;HIST1H2BL;TCEA1;TFB2M;POLR3F;TAF1;SNAPC3;POLR3A;HIST1H4B;HIST1H2BO;SNAPC5;MAGOH;HIST1H2AB;SNRPD3;BRF1;HIST2H3A;TFAM;GTF3C4;TCEB1;TAF5;HIST4H4;TBP;BRF2;POLR2H;RBM8A;SNRPF;SNAPC1;COBRA1;POLR3H;POLR2A;TAF10;HIST1H3B;SNAPC2;LOC643446;HIST1H2BN;MAPK3;SUPT5H;ERCC6;CLP1;LSM11;HIST1H4D;KAT2B;POLR2E;HIST1H3G;TAF4B;GTF2E2;HIST1H4J;HIST1H4F;HIST1H4K;HIST1H2AD;HIST1H2BE;CDC40;HIST2H2AC;DHX38;GTF2H1;HIST1H3H;ZNF143;POLR2B;H3F3A;HIST1H2BH;GTF2H4;HIST1H2BG;GTF2H3;HIST1H3A;POLR2I;GTF2B;U2AF2;TH1L;POLR3B;GTF2F2;PCF11;CCNT2;SRRM1;LZTS1;HIST1H4A;CSTF1;POLR1C;GTF2E1;NFX1;SSB;HIST2H3D;POLR2K;CSTF2;PABPN1;TAF1B;HIST1H3E;GTF3C5	CPSF1;GTF2A2;H2AFX;CBX3;HIST1H2BK;NCBP2;UBTF;H2AFZ;UPF3B;POU2F1;LSM10;SNRPB;HIST1H2BB;SNAPC4;TAF11;SUPT4H1;SSRP1;TCEB2;HIST1H3F;THOC4;GTF3C3;TAF4;POLR2D;CPSF2;TAF6;HIST1H2BJ;TAF1C;TCEB1P3;TAF12;HIST1H2BM;RNGTT;TAF9;CPSF3;SNRPG;HIST1H2AC;ELL;POLR3C;NUDT21;CCNH;CCNT1;HIST1H4E;POLR3K;POLRMT;RNPS1;HIST1H2BD;HIST2H2AA3;GTF2H2;MBD2;EHMT2;CSTF3;MTERF;U2AF1;HIST1H2AE;CTDP1;POLR2C;POLR2J;HIST1H4H;CDK7;HIST1H2BC;HIST1H2BI;POLR1A;HIST3H2BB
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.4902672103851211	3.0197524923442174	0.05183585313174946	0.1568427732829876	26	24	XPO1;PMEPA1;MTMR4;PPP1CA;SMURF2;PPP1CC;SMAD7;SMURF1;ZFYVE9;SMAD2;RPS27A;UBA52;UCHL5;FURIN;TGFB1;FKBP1A;TGFBR1;PPP1R15A;TGFBR2;PPP1CB;STRAP;SMAD3;SMAD4;STUB1	XPO1;PMEPA1;MTMR4;PPP1CA;SMURF2;PPP1CC;SMAD7;SMURF1;ZFYVE9
BIOCARTA_ECM_PATHWAY	0.47299741727641514	3.0257354754200962	0.045744680851063826	0.15693176085612992	24	24	DIAPH1;RHOA;SHC1;TLN1;PTK2;FYN;HRAS;PFN1;ITGB1;PXN;PIK3CA;RAF1;SRC;PIK3CG;ARHGAP5;GSN;PIK3R1;MAPK3;MAPK1;MYLK;MYL2;MAP2K1;ROCK1;ITGA1	DIAPH1;RHOA;SHC1;TLN1;PTK2;FYN;HRAS;PFN1
GENERATION_OF_NEURONS	0.3386142938989856	3.021080570755324	0.03218645948945616	0.15693391203540538	83	83	RTN1;UBB;LAMB1;RTN4;SIAH1;GHRL;NPTN;KAL1;RTN4RL1;MDGA1;CDK5;SLIT1;RACGAP1;YWHAG;ROBO1;OPHN1;NRP1;SPON2;CIT;UNC5C;BRSK2;THY1;FARP2;NRXN3;AGRN;FEZ2;MAP1S;LST1;BTG4;NRCAM;SLIT2;PPT1;PAX2;LDB1;APOE;KRT2;POU6F2;CNTN4;SHH;S100B;RTN4RL2;BAIAP2;NLGN1;FEZ1;DTX1;TGFB2;PCSK9;CYFIP1;AMIGO1;SMARCA1;MAPT;MDGA2;PICK1;NF1;YWHAH;PARD3;GDNF;KCNIP2;POU4F1;SEMA4F;BAI1;NRXN1;LRRC4C;KLK8;SEMA3B;SERPINF1;RND1;ALS2;ROBO2;TRAPPC4;GLI2;DPYSL5;OTX2;LMX1B;NRTN;NTNG2;ATP2B2;NTNG1;NRP2;VWC2;CDK5R1;ARTN;PARD6B	RTN1;UBB;LAMB1;RTN4;SIAH1;GHRL;NPTN;KAL1;RTN4RL1;MDGA1;CDK5;SLIT1;RACGAP1;YWHAG
MACROMOLECULAR_COMPLEX_DISASSEMBLY	0.5582314707399454	3.018687196117541	0.05042016806722689	0.15698452032808372	15	15	HRSP12;MTIF3;TTF2;SET;SMARCE1;MTERF;ETF1;MTRF1;IRAK3;TNP1;SUPT16H;UPF1;MAZ;NRG1;HMGA1	HRSP12;MTIF3;TTF2;SET;SMARCE1;MTERF;ETF1;MTRF1;IRAK3
PROTEIN_RNA_COMPLEX_ASSEMBLY	0.44987652280461893	3.0157609962400955	0.0397489539748954	0.15701363890059725	67	57	EIF3G;EIF3E;EIF4G2;EIF3D;EIF3H;SNRPD1;ATXN2;DICER1;MTIF3;MTIF2;PAIP1;EIF3C;EIF2S3;SRPK2;SF1;RPS14;SNRPD2;EIF2B4;CRNKL1;EIF2B1;EIF1AX;SLU7;EIF3J;SF3A3;EIF3A;PRPF31;PAIP2B;EIF2B3;PAIP2;EIF4B;EIF5A;EIF3I;TXNL4A;USP39;EIF3B;EIF4A2;EIF2AK3;EIF4H;EIF4G3;HSPB1;EIF5;EIF2C1;DAZ1;DDX20;EIF3F;SF3A1;EIF1B;SF3A2;BOLL;EIF2B2;DAZL;EIF2B5;RPS3A;EIF2A;EIF1;EIF2AK4;NPM1	EIF3G;EIF3E;EIF4G2;EIF3D;EIF3H;SNRPD1;ATXN2;DICER1;MTIF3;MTIF2;PAIP1;EIF3C;EIF2S3;SRPK2;SF1;RPS14;SNRPD2;EIF2B4;CRNKL1
KEGG_PYRUVATE_METABOLISM	0.41649795307450893	3.0231384009102213	0.05779716466739367	0.1570815464642601	40	40	GLO1;PDHB;HAGH;ACACA;ACSS1;LDHB;ALDH9A1;LDHAL6A;ME3;PKM2;ALDH7A1;ME1;AKR1B1;DLAT;PC;ACYP2;HAGHL;LDHAL6B;PDHA2;MDH1;ACYP1;ACACB;DLD;PKLR;LDHA;ACSS2;PDHA1;ACAT2;PCK1;LDHD;LDHC;ALDH3A2;GRHPR;ME2;PCK2;ACOT12;ALDH2;MDH2;ALDH1B1;ACAT1	GLO1;PDHB;HAGH;ACACA;ACSS1;LDHB;ALDH9A1
REACTOME_G1_S_TRANSITION	0.3848793315460293	3.017753434324253	0.017094017094017096	0.1571098161161815	112	99	PSMB5;PSMA7;PSMC6;PCNA;RPA2;PSMA5;PPP2CB;PSMD6;PSMC3;PSMD10;RPA3;POLE;SKP1;PPP2CA;PSMA1;TK2;CCNE2;PSMB2;CCNH;MCM6;TFDP1;PSMD12;MCM10;CCNA2;POLA1;MCM4;PSMD11;CDK7;RPS27A;PSMC2;PPP2R3B;PSMB8;PSME2;PSMB10;DHFR;UBA52;POLA2;CDC6;PSMD5;MCM7;FBXO5;CDC25A;PSMD3;MNAT1;PSMD13;MYC;RRM2;E2F1;PPP2R1A;SKP2;PSMF1;PSMB4;PSMB6;LOC729964;PSMD8;PSMB3;PSMB9;PSMD4;MCM2;WEE1;PPP2R1B;RPA4;CDC7;PSMD9;PSMC1;MAX;PSME1;MCM8;CDT1;CUL1;PSMB7;DBF4;PSMD14;CCNB1;PSMA2;PRIM1;MCM3;POLE2;PSMD1;MCM5;PSMD7;PSMA3;PSMD2;CKS1B;CDKN1B;PSMC4;TYMS;PSMB1;CCNE1;PRIM2;RPA1;CDK2;CCNA1;PKMYT1;PSMA6;PSMC5;RB1;PSMA4;CDKN1A	PSMB5;PSMA7;PSMC6;PCNA;RPA2;PSMA5;PPP2CB;PSMD6;PSMC3;PSMD10;RPA3;POLE;SKP1;PPP2CA;PSMA1;TK2;CCNE2;PSMB2;CCNH;MCM6;TFDP1;PSMD12;MCM10;CCNA2;POLA1;MCM4;PSMD11;CDK7;RPS27A;PSMC2;PPP2R3B;PSMB8;PSME2;PSMB10;DHFR;UBA52;POLA2;CDC6;PSMD5;MCM7;FBXO5;CDC25A;PSMD3;MNAT1
INTERPHASE	0.3999014604898246	3.0170020224957836	0.027513227513227514	0.1571224168574996	68	68	MAP3K11;CDK2AP1;PPP6C;CDC23;ANAPC5;TBRG4;POLE;APBB2;KATNA1;CDKN1C;ANAPC10;BCAT1;CHMP1A;LATS2;APBB1;FOXN3;GSPT1;PRUNE2;INHBA;POLA1;CDK6;FOXO4;CDKN2B;RCC1;CDKN2D;USH1C;CDKN2A;CDC6;TPD52L1;GFI1;GFI1B;CUL3;ABL1;SPDYA;E2F1;CUL2;SKP2;MYO16;CUL5;LATS1;ANAPC4;KRT7;CDK4;KPNA2;CENPF;CDC7;TAF1;CUL4A;CUL1;DBF4;POLD1;PTPRC;CDCA5;ACVR1B;TIMELESS;TIPIN;CDK10;CDKN1B;DDX11;ACVR1;CDKN3;CDKN2C;KHDRBS1;CDK2;CDC25C;BIRC5;RB1;CDKN1A	MAP3K11;CDK2AP1;PPP6C;CDC23;ANAPC5;TBRG4;POLE;APBB2;KATNA1;CDKN1C;ANAPC10;BCAT1;CHMP1A;LATS2;APBB1;FOXN3;GSPT1;PRUNE2;INHBA;POLA1;CDK6;FOXO4;CDKN2B;RCC1;CDKN2D;USH1C;CDKN2A;CDC6;TPD52L1;GFI1;GFI1B;CUL3;ABL1;SPDYA
PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	0.5693979827449701	3.0198163466142627	0.040923399790136414	0.15721426936518992	15	15	ATP5E;ATP5B;ATP5O;ATP5G1;ATP6V1E1;ATP5A1;ATP6AP1;ATP6V1B1;ATP6V1F;ATP5G2;ATP6V1A;ATP6V1C1;ATP5D;ATP5G3;ATP5C1	ATP5E;ATP5B;ATP5O;ATP5G1;ATP6V1E1;ATP5A1
CELL_CYCLE_ARREST_GO_0007050	0.3722108617309751	3.0232692919592234	0.030939226519337018	0.15743327111415634	57	57	SESN1;PPP1R9B;EIF4G2;TBRG4;PCBP4;ING4;APBB2;NBN;MAPK12;MLF1;CDKN1C;GAS7;APBB1;NOTCH2;PPM1G;INHBA;FOXO4;PPP2R3B;RASSF1;CDKN2B;CDKN2D;CDKN2A;MAP2K6;BTG4;TP53;CUL3;MFN2;MYC;GAS1;UHMK1;CUL2;IL8;RPRM;CUL5;TGFB1;CDC123;ZAK;CUL4A;CUL1;PPP1R15A;INHA;GADD45A;AIF1;JMY;PA2G4;ERN1;KAT2B;CDKN1B;CDKN3;CDKN2C;APC;PLAGL1;KHDRBS1;TBRG1;IFNW1;SMAD3;STK11	SESN1;PPP1R9B;EIF4G2;TBRG4;PCBP4;ING4;APBB2;NBN;MAPK12;MLF1;CDKN1C;GAS7
BIOGENIC_AMINE_METABOLIC_PROCESS	0.4847207695199305	3.024063956436868	0.059734513274336286	0.15745568085881012	17	17	DIO2;DHPS;OAZ2;ASMTL;OAZ1;DIO1;ETNK1;BBOX1;COLQ;PRG3;SULT1B1;TGFB2;SLC5A7;HPRT1;IDO1;SMS;SNCAIP	DIO2;DHPS;OAZ2
AMINO_ACID_CATABOLIC_PROCESS	0.4198147957774886	3.013966657558555	0.03571428571428571	0.15754684278397105	25	25	DDAH1;DDAH2;GOT1;ALDH4A1;HGD;GCSH;GOT2;ASRGL1;GLDC;FAH;GAD1;AMT;ASL;GSTZ1;DDO;BCKDK;MCCC2;GLUD1;ASPA;ARG1;BCKDHA;IDO1;HPD;GAD2;BCKDHB	DDAH1;DDAH2;GOT1;ALDH4A1;HGD;GCSH
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.6694433533694285	3.8705688580103685	0.0	0.1576580512733857	24	23	TP53BP1;LIG1;H2AFX;RPA2;MDC1;RPA3;PRKDC;NBN;LIG4;RAD52;MRE11A;XRCC6;BRCA1;BRCA2;RAD51;LOC389901;TDP1;XRCC5;BRIP1;RAD50;ATM;RPA1;XRCC4	TP53BP1;LIG1;H2AFX;RPA2;MDC1;RPA3;PRKDC;NBN;LIG4;RAD52
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.4382422879931978	3.0007359972755805	0.07921928817451206	0.1631012175128803	23	23	TBL1XR1;SMARCD3;NR1D1;NCOA2;NCOA6;MED1;NCOA3;CLOCK;TBL1X;CREBBP;NCOA1;PRIC285;EP300;RORA;NCOR1;HDAC3;ELOVL3;TGS1;ARNTL;RXRA;PPARGC1A;NPAS2;PPARA	TBL1XR1;SMARCD3;NR1D1;NCOA2;NCOA6;MED1
HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS	0.40511182222193676	3.0012625484016655	0.04793756967670011	0.16323626910242547	37	36	MGEA5;FUCA1;GBA2;MAN2B1;MANBA;NEU1;GUSB;GLB1;CHIT1;PARG;AMY2B;GLA;HYAL4;MAN1A1;AMY2A;NEU4;CHIA;LYZ;HYAL1;NAGA;GBA3;HYAL2;MAN1B1;NAGPA;SPACA3;KL;MAN1C1;TREH;LCT;MAN1A2;HPSE2;MAN2A1;NAGLU;HEXB;IDUA;HPSE	MGEA5;FUCA1;GBA2;MAN2B1;MANBA;NEU1;GUSB;GLB1;CHIT1;PARG;AMY2B;GLA
